ingredients,read_number,recipe_name 
原料：排骨、马蹄、石橄榄、盐。,,石橄榄马蹄排骨汤
原料：金橘、冰糖、水、盐。,,金橘酱
原料：羔羊肉、绵山药、料酒、大葱、生姜、西洋参、党参、胡椒粉、盐。,,清炖羊肉
原料：棉花糖、黄油、全脂奶粉、混合果仁、蔓越莓干、小圆饼干、盐。,,雪花酥
原料：苦肠、小尖椒、白糖、淀粉、葱末、姜末、蒜末、胡椒粉、盐、生抽、料酒、醋、干红辣椒。,,尖椒炒苦肠
原料：披萨饼、洋葱、黄油、培根、牛肉粒、彩椒、马苏里拉芝士碎、蘑菇片罐头、圣女果、黑橄榄、味好美披萨酱。,,豪华至尊披萨
原料：纯牛奶、细砂糖、蛋黄、低筋面粉、玉米淀粉、无盐黄油、淡奶油、大鸡蛋、玉米油、柠檬汁。,,北海道戚风杯子蛋糕
原料：蛋白、低筋面粉、细砂糖、芝麻、黄油、盐。,,#猛玛象风炉#香脆芝麻饼
原料：芥菜、盐。,,梅菜干自制方法
原料：粉丝、腐竹、青菜、蒜苗、火锅底料。,,麻辣米线
原料：鹅肠、葱、蚝油、生抽、料酒、醋、盐、青椒、姜、蒜。,,爆炒鹅肠
原料：小鸡、干辣椒、大料、姜、葱。,,大盘鸡
原料：带鱼、姜丝、盐、醋、糖、东谷一品鲜酱油。,,糖醋带鱼
原料：大米、燕麦片、糖。,,燕麦米糊
原料：纯白棉花糖、花生米、全脂奶粉、海盐、黄油、玫瑰干花。,,玫瑰海盐牛轧糖
原料：鲤鱼、豆腐、生姜、胡椒粉、盐、香菜。,,鲤鱼豆腐汤
原料：香菇、鲜贝、猪瘦肉、冬瓜、油、盐、味精。,,香菇鲜贝冬瓜汤
原料：鸡肉、猴头菇、黄芪、枸杞、姜、盐。,,黄芪猴头菇鸡汤
原料：大虾、姜、蒜粒、黄豆酱、盐、花生油、花椒。,,炖大虾
原料：牛腱子肉、香料、辣椒面、花椒面、姜、蒜、熟白芝麻、菜油、八角、桂皮。,,熏牛肉
原料：里脊肉、西红柿、菠萝、鸡蛋、白糖、番茄沙司、生粉。,,酸甜里脊肉
原料：西红柿、黄瓜、鸡蛋、葱末、盐、鸡粉、香油、香菜。,,#御寒美食#～番茄瓜片汤
原料：鸭血、盐、糖、料酒、生抽、红烧酱油、姜、干红辣椒、青蒜、蒜。,,红烧鸭血
原料：羊肉、盐、花椒、生抽、八角、老抽、干红辣椒、蚝油、糖、黄酒。,,红烧羊排
原料：甲鱼、葱、盐、料酒、玉米油、水、蒜、姜。,,甲鱼汤
原料：飞饼皮、酸奶、草莓、面粉。,,酸奶水果挞
原料：铁棍山药、胡萝卜、粘米粉、牛奶、植物油。,,山药米糕
原料：鸡胗、葱、姜、味极鲜、盐、花生油。,,炒鸡胗
原料：土豆、孜然粉。,,健康薯片
原料：米酿、鸡蛋、开水、枸杞。,,米酿鸡蛋
原料：红豆、水。,,红豆汤(多沙软烂)
原料：三黄鸡、土豆、金针菇、豆皮、郫县豆瓣酱、姜、葱、料酒、白糖。,,自创大盘鸡
原料：菠菜、瘦肉、面粉、芡粉、丝瓜、盐、蚝油。,,菠菜丸子丝瓜汤
原料：菠菜、鸡蛋、面粉、盐、油、水。,,菠菜鸡蛋饼
原料：排骨、姜、枸杞、盐。,,御寒美食之暖身排骨汤
原料：猪蹄、冰糖、姜、葱、八角、香叶、柠檬片、料酒、生抽、老抽、芝麻、盐、桂皮、干椒、大蒜、花椒粒。,,酱猪蹄
原料：猪肉、白菜、面粉、芝麻油、蔬菜油、生抽、生粉、十三香、姜、蒜、葱、喜马拉雅盐。,,白菜盒子
原料：大米、青虾、鱿鱼、花蛤、姜、青菜。,,海鲜粥
原料：辣白菜、干海菜、香油、蚝油、糖。,,辣白菜海菜汤
原料：三黄土鸡、生姜、料酒、盐、老抽、党参、当归、红枣、紫苏干叶、桂圆、莲子、花生、薏米、枸杞、香葱。,,八宝鸡
原料：菜花、油、盐、自制番茄酱、白糖、味精、葱、姜。,,番茄酱菜花
原料：泡发玉木耳、鸡胸肉、花生米、葱、干辣椒、花椒、老抽、淀粉、姜、蒜。,,白玉鸡丁
原料：雪梨、白萝卜、冰糖、瘦肉、大骨汤、枸杞、姜、葱、香菜末、盐、柠檬。,,雪梨萝卜瘦肉汤
原料：冷饭、芥菜、腊肉、肉末、葱、核桃仁油、细盐。,,芥菜腊味炒饭
原料：蒜苔、鸡蛋、胡萝卜、油、盐、十三香。,,蒜苔炒鸡蛋
原料：鸡蛋、面条、虾干、咖喱、细盐、红花籽油。,,虾仁鸡蛋汤面
原料：红薯。,,烤红薯
原料：面粉、牛奶、鸡蛋、蜂蜜、盐、葵花籽油、酵母。,,奶香蜂蜜麻花
原料：苹果、山药、山楂、糖粉。,,蒸苹果山药
原料：冷饭、咖喱块、胡萝卜、香菇、鱼饼、牛肉丸、鸡蛋、葱、菜椒、核桃仁油。,,印式什锦蛋炒饭
原料：西红柿、红椒、番茄酱、盐、鸡汤块、黑胡椒粉、香菜、小米辣。,,墨西哥玉米片番茄酱
原料：酸奶、草莓、蓝莓果酱。,,草莓酸奶
原料：排骨、虫草花、姜片、葱段、葱碎、姜末、香菜碎、盐、生抽、香油、麻椒粉。,,虫草花排骨汤
原料：香菇、鱼饼、红椒、青蒜、咖喱、亚麻籽油。,,鱼饼香菇小炒
原料：贝贝南瓜、肉桂、橄榄油、海盐、黑胡椒。,,冬季里的甜蜜温馨。【肉桂香烤南瓜】
原料：粉丝、花生米、菠菜、郫县豆瓣酱、米醋、鸡精、盐、料酒、香油、葱、姜、蒜。,,酸辣粉
原料：鸡蛋、新良丝绒蛋糕粉、白砂糖、酸奶、色拉油、玉米粉、柠檬汁、淡奶油（装饰）、草莓（装饰）。,,方形纸杯蛋糕
原料：木薯、冰糖片,,木薯糖水
原料：高筋粉、水、香菇酱、麻辣油、盐、香肠、陈醋、葱、花生碎。,,香菇拌面
原料：西兰花、虫草花、蒜末、小米椒、香菜末、盐、生抽、陈醋、香油、青芥、姜末。,,西兰花凉拌虫草花
原料：龙利鱼、红咖哩酱、柠檬叶、淀粉,,泰式鱼饼
原料：鸡翅、土豆、红辣椒、葱、姜、蒜、食盐、白酒、香辣酱、芝麻。,,香锅鸡翅
原料：鸡腿菇、红辣椒、蚝油、盐、葱花、姜。,,蚝油鸡腿菇
原料：大枣、红皮花生、面粉、玉米面、开水、清水、泡打粉、酵母粉。,,大枣花生玉米面发糕
原料：黄糯米粉、蓝莓酱。,,黄金碗蓝莓酱
原料：胡萝卜、芹菜、老豆腐、水萝卜、熟玉米粒、大蒜、香油、糖、盐、银耳、花椒、大料、桂皮、小茴香、香叶、干辣椒、酱油。,,凉拌素丁
原料：冷面、生抽、冷面调料包、醋、糖、鱼露、芝麻、盐、蒜、黄瓜、香菜、香油、辣椒油、辣白菜、冰水。,,懒人简易冷面
原料：黄瓜、黄椒、红椒、一中火腿、鸡蛋、隔夜饭、葱花、盐、花生油。,,彩椒炒饭
原料：熟排骨、花生油、花椒、黄椒、小米椒、冰糖、蚝油、盐、麻椒。,,麻辣排骨
原料：五花肉、腐竹、蒜苗。,,腐竹焖五花肉
原料：鱼肉、酱油、盐、食用油、生姜、料酒,,炸鱼块
原料：玉木耳、捞汁、彩椒、大葱、香菜、白醋、生抽。,,捞汁玉木耳
原料：西兰花、鸡胸肉、红萝卜、油、盐、蒜。,,西兰花炒鸡肉
原料：巴沙鱼柳、鸡蛋、花椒、盐、酱油、青蒜苗、胡椒碎。,,椒香巴沙鱼
原料：黄瓜、木耳、鸡蛋、胡萝卜。,,黄瓜木耳炒鸡蛋
原料：黄瓜、瘦肉、盐、油、蒜头、生抽、白糖、木茨粉。,,蓑衣黄瓜炒瘦肉
原料：红菜薹、哈尔滨红肠、蒜、红椒、油、盐。,,红肠炒菜薹
原料：柠檬、冰糖。,,柠檬膏
原料：糯米粉、白糖、葡萄干、水。,,蒸年糕
原料：藜麦、土豆、红甜椒、黄甜椒、洋葱、沙拉酱。,,藜麦土豆泥
原料：熟牛肉、纯菜、红萝卜、香菜、香葱。,,西湖牛肉羹
原料：土豆、茄子、辣椒、淀粉。,,东北地三鲜
原料：麻山药、白糖。,,高汤麻山药
原料：白萝卜、紫甘蓝、盐、油。,,紫甘蓝炒白萝卜
原料：高筋面粉、小麦胚芽、鸡蛋、淡奶油、细砂糖、水、可可粉、橄榄油、黑豆沙。,,可可日式面包（黑豆沙）
原料：瘦肉、黄豆芽、葱、干辣椒、郫县豆瓣酱、料酒、白胡椒、生粉、蛋清、白糖、生抽、盐、鸡精、香菜、姜、蒜。,,水煮肉片
原料：番茄、蒜苗、粉丝、油、盐、蚝油。,,番茄粉丝汤
原料：鸡全翅、香菇、豆瓣酱、盐、生抽、老抽、鸡粉。,,香菇焖鸡
原料：黄牛五花腩、葱、香芹、生姜、耗油、冰糖、沙茶酱、酱油、花椒、桂皮、八角、干辣椒。,,潮音潮人：潮汕秘制牛腩煲
原料：全麦面包、鸡蛋、生菜、沙拉酱。,,全蛋全麦三明治
原料：青椒、猪肉、油、酱油、盐、胡萝卜、姜、蒜、味精。,,炒双椒
原料：快熟燕麦片、面粉、鸡蛋、土豆、姜、葱、意大利黑醋、五香粉、芥末酱、盐、油。,,燕麦土豆丝卷饼
原料：豆腐、胡萝卜、黄瓜、花生米、酱油、蚝油、淀粉、五香粉。,,宫保豆腐丁
原料：洋葱、猪肉、油、酱油、盐、十三香。,,洋葱炒肉
原料：全麦面包、鸡胸肉、生菜、鸡蛋、沙拉酱。,,黑胡椒鸡胸肉三明治
原料：排骨、海带、食盐、胡萝卜、香菜、醋、清水。,,海带炖排骨
原料：韭菜、核桃、食用油、食盐、鸡精。,,韭菜炒核桃
原料：西红柿、鸡蛋、油、盐。,,鸡蛋炒西红柿
原料：鸡中翅、香料粉。,,炸香辣鸡翅
原料：普通面粉、温水、酵母、豆沙馅、竹炭粉。,,熊猫豆沙包
原料：普通面粉、温水、酵母、芝麻馅、竹炭粉。,,小熊芝麻馅包子
原料：紫色茄子、肉馅、蚝油、淀粉、郫县豆瓣酱、蒜蓉、香葱、干辣椒、水、白糖、酱油。,,鱼香茄子煲
原料：小鲫鱼、酱油、黄酒。,,炸小鲫鱼
原料：土豆、盐、陈醋。,,#猛玛象风炉#土豆干
原料：凉馒头、鸡蛋、蒜粒、花生油、盐。,,金包银
原料：面粉、南瓜、白糖、酵母。,,南瓜馒头
原料：排骨、可乐、生姜、花椒、生抽、盐、葱、冰糖。,,御寒美食一一可乐排骨
原料：猪里脊肉、鸡蛋清、胡椒粉、盐、葱、姜、小米椒、郫县豆瓣酱、花椒、大料、青花椒、干辣椒、鸡粉、香菜。,,水煮肉片
原料：高筋粉、蛋液、牛奶、白糖、色拉油、酵母、盐、蓝莓酱、南瓜泥。,,蓝莓果酱面包
原料：羊肉、鲫鱼、葱、白萝卜、盐、料酒、色拉油、香菜、姜。,,鱼羊鲜
原料：白菜心、红椒丝。,,糖醋白菜心
原料：肋排、豆豉、色拉油、盐、生粉、生抽、蚝油、胡椒粉、料酒、糖、葱、蒜。,,豉汁蒸小排
原料：南瓜、糯米粉、水、糖。,,韩式南瓜粥
原料：低筋粉、黄油、白糖、水、黑芝麻、小苏打、酵母。,,黑芝麻牛奶饼干
原料：派皮、绿豆、细砂糖、水、蛋液、白芝麻。,,清甜绿豆派
原料：鱿鱼、大蒜、小葱、盐、生抽、蚝油、麻油、生粉、胡椒粉、糖、辣椒油。,,蒜香鱿鱼
原料：银耳、鸭、小葱、青椒、红椒、盐、糖、老抽、生抽、料酒、胡椒粉、姜。,,银耳川鸭
原料：淡奶油、全蛋液、糖、奥利奥饼干、黄油、奶油奶酪。,,重芝士蛋糕
原料：鲈鱼、黄酒、醋、火腿、盐、鸡蛋、香菇、春笋、白胡椒粉、淀粉、小葱。,,宋嫂鱼羹
原料：银鲳鱼、色拉油、料酒、陈醋、蒸鱼豆鼓、盐、葱、小红辣椒、姜。,,葱油银鲳
原料：蛏子、蒜瓣、盐、色拉油、生抽。,,蒜香烤蛏子
原料：茄子、西红柿、色拉油、盐、番茄酱、白糖、蒜、淀粉。,,灯笼茄子
原料：糯米、酒曲、凉白开。,,酒酿
原料：茄子、鸡蛋、蒸鱼豆鼓、醋、葱、八角、白砂糖、盐、小葱、香菜、姜。,,茄子鱼
原料：骨肉相连半成品、食用油。,,骨肉相连
原料：米、菜、盐、碱面。,,菜粥
原料：猪梅花骨、薏米、大枣、枸杞、姜、葱、柠檬片、香菜末。,,薏米红枣大骨汤
原料：面粉、猪肉馅、香葱、水、老面、苏打、盐、酱油、老抽、植物油、芝麻。,,香葱肉饼(烤箱版)
原料：荞麦面、黄瓜丝、胡萝卜丝、白萝卜丝、大葱丝、芹菜段、蒜末、橄榄油、香麻油、生抽、米醋、花生末、蚝油、剁椒。,,荞麦冷面
原料：鸡胸肉、黄瓜丝、木耳、白醋、香油、凉拌汁、盐、辣椒油、熟芝麻。,,凉拌鸡胸肉丝
原料：三黄鸡、黑木耳、山药、姜片、料酒、上海青、胡椒粉、盐。,,电饭煲鸡汤
原料：牛肉、党参、黄精、生姜、盐、香菜。,, #御寒美食#党参黄精牛肉汤
原料：排骨、鸡脚、石斛、灵芝、陈皮、姜、盐。,,石斛灵芝陈皮煲排骨
原料：蛋挞皮、蛋黄、牛奶、淡奶油、白砂糖、低筋面粉、炼乳。,,黄桃蛋挞
原料：鲜鱿鱼、芥蓝菜、葱、蒜头、辣椒、鸡粉、盐、鲍汁、糖、淀粉水。,,鲜鱿炒芥蓝骨
原料：雪梨、百合、冰糖、蜜枣、枸杞子、山楂。,,雪梨百合炖冰糖
原料：高筋面粉、糖、酵母、奶粉、盐、浓酸奶、全蛋液、黄油、黑芝麻、全蛋液。,,酸奶小餐包
原料：精肋排、老抽、生抽、醋、冰糖、盐、干豇豆。,,柴把肉
原料：辣椒酱、甜面酱、生、白砂糖、水淀粉、油。,,开胃辣酱
原料：蛋黄、低筋面粉、细砂糖、牛奶、奶粉、玉米淀粉、玉米油、盐。,,蛋黄饼干
原料：纯牛奶、蔓越莓干、吉利丁粉、糖粉。,,蔓越莓牛奶果冻
原料：豆腐、血旺、白菜、油、盐、黄酒、醋、老抽、蒜子、姜、小红椒、豆瓣酱、辣椒酱、蒜苗。,,一锅炖
原料：低筋面粉、黄油、牛奶、鸡蛋、白砂糖、盐、红曲粉、蔓越莓粉。,,粉红泡芙
原料：牛肉、豆瓣酱、料酒、盐、葱、姜、蒜。,,河南牛肉臊子
原料：藕、木耳、胡萝卜、葱、姜、蒜、油、盐、醋、糖、蚝油。,,糖醋藕丁
原料：红枣、黄豆。,,红枣豆浆
原料：糯米、大米、雪粉、河粉、香菇、虾米、萝卜干、干鱿鱼、沙茶粉、盐、芹菜。,,潮汕红桃粿
原料：鸡汤、海鲜菇、米粉、鸡精、酱油。,,鸡汤米粉
原料：高粉、鸡蛋、液种、淡奶油、糖、黄油、酵母、盐。,,柔软吐司
原料：土豆、青椒、盐、十三香、鸡精、葱。,,快手清爽菜青椒土豆丝
原料：油菜、生抽、蚝油、味极鲜、盐、玉米油、水、大蒜、葱。,,爆炒油菜
原料：西葫芦、面粉、鸡蛋、盐、十三香、鸡精。,,西葫芦饼
原料：五花肉、鸡蛋、生抽、盐、味极鲜、蚝油、玉米油、冰糖、白糖、料酒、香叶、桂皮、水、老抽。,,红烧肉
原料：苹果、瘦肉、银耳、红枣、枸杞、姜。,,苹果银耳瘦肉汤
原料：羊排、山药、姜、葱、胡萝卜、红枣、白芷、精盐、胡椒粉。,,山药羊排汤
原料：夹心肉、冬笋、青豆、玉米、盐、料酒、花椒、鸡蛋、玉米淀粉。,,红烧狮子头
原料：面粉、鸡蛋、酵母、盐、色拉油、小苏打。,,烤麻花
原料：杏鲍菇、胡萝卜、油、盐、味精、生抽、青椒。,,杏鲍菇炒胡萝卜
原料：蒜苔、里脊、五香豆干、盐、料酒、胡椒粉、淀粉、鸡粉。,,蒜苔炒肉
原料：雪菜、肉糜、黄花鱼、盐、蒸鱼豆豉、色拉油、胡椒粉、小葱、姜。,,雪菜大黄鱼
原料：黑鱼片、西红柿、料酒、盐、生抽、胡椒粉、葱、姜。,,番茄鱼汤
原料：土豆、玉米粒、胡萝卜、香菇、芹菜、盐、胡椒粉、糖、蚝油、玉米淀粉。,,彩蔬丸子
原料：鸡翅、豆豉、生抽、蚝油、葱、色拉油、辣椒油、姜。,,豆豉蒸鸡翅
原料：桃胶、莲子、干玫瑰、冰糖。,,桃胶莲子玫瑰羹
原料：排骨、大葱、姜、山药、料酒、辣椒。,,山药炖排骨
原料：鸭胸肉、色拉油、蚝油、龙井茶、黑胡椒、盐。,,茶熏鸭脯
原料：猪里脊肉、鸡蛋、生抽、老抽、白酒、黑胡椒、蜂蜜、水。,,猪肉脯
原料：银耳、冰糖、枸杞、蝶豆花、柠檬。,,梦幻星空银耳羹
原料：鸡蛋、大豆油、牛奶、低筋面粉、白糖、玉米淀粉、蛋黄、牛奶、白糖、玉米淀粉、芝士、海盐、淡奶油、酸奶、杏仁片。,,奶盖酱爆芝士蛋糕
原料：甜玉米、豌豆、番茄、口蘑、生姜、冰糖、盐、油、玉米淀粉。,,素烩玉米羹
原料：羊腿肉、萝卜、葱、姜、盐。,,萝卜羊肉汤
原料：虾、蛋清、盐、鸡粉、白胡椒粉、料酒、香葱。,,香煎椒盐虾
原料：娃娃菜、麻辣腊肠、广味腊肠、郫县豆瓣酱、生抽、葱、小米椒、姜。,,干锅腊肠娃娃菜
原料：梨、干桂圆、红枣、白果、生姜、水。,,什锦姜汤
原料：黄豆、猪肉、盐、生抽、老抽、油、白糖、木茨粉、茶树菇。,,猪肉焖黄豆
